rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout_status,rental_id_prev,car_id_prev,checkin_type_prev,state_prev,delay_at_checkout_in_minutes_prev,previous_ended_rental_id_prev,time_delta_with_previous_rental_in_minutes_prev,checkout_status_prev,delay_at_checkin_in_minutes,checkin_status
542081,410155,mobile,ended,-8.0,,,In time,,,,,,,,,,
542216,410460,mobile,ended,,,,Unknown,,,,,,,,,,
542229,318371,mobile,ended,-97.0,,,In time,,,,,,,,,,
542238,387717,mobile,ended,,,,Unknown,,,,,,,,,,
542355,310571,mobile,ended,14.0,,,Late,,,,,,,,,,
542357,243817,mobile,ended,54.0,,,Late,,,,,,,,,,
542587,392882,mobile,ended,-118.0,,,In time,,,,,,,,,,
542833,386954,mobile,ended,,,,Unknown,,,,,,,,,,
542869,300377,mobile,ended,13.0,532441.0,0.0,Late,532441.0,300377.0,mobile,ended,21.0,,,Late,21.0,Late
542965,339015,mobile,ended,-189.0,533719.0,360.0,In time,533719.0,339015.0,mobile,ended,322.0,,,Late,-38.0,In time
542994,410021,mobile,ended,-126.0,,,In time,,,,,,,,,,
543028,410424,mobile,ended,32.0,,,Late,,,,,,,,,,
543070,180687,mobile,ended,-6.0,,,In time,,,,,,,,,,
543431,407965,mobile,canceled,,,,Unknown,,,,,,,,,,
543467,353251,mobile,ended,-88.0,,,In time,,,,,,,,,,
543477,373657,mobile,ended,-19.0,,,In time,,,,,,,,,,
543503,401911,mobile,ended,82.0,539726.0,120.0,Late,539726.0,401911.0,mobile,ended,74.0,,,Late,-46.0,In time
543574,313952,mobile,canceled,,,,Unknown,,,,,,,,,,
543654,370420,mobile,ended,93.0,506194.0,0.0,Late,506194.0,370420.0,mobile,ended,21.0,,,Late,21.0,Late
572264,408188,mobile,ended,-53.0,,,In time,,,,,,,,,,
572580,288973,mobile,ended,-12.0,571780.0,720.0,In time,571780.0,288973.0,mobile,ended,-125.0,,,In time,,
572600,409615,mobile,ended,-6.0,,,In time,,,,,,,,,,
572720,317639,mobile,ended,85.0,,,Late,,,,,,,,,,
572758,295830,connect,ended,2.0,,,Late,,,,,,,,,,
573052,416170,mobile,ended,-153.0,,,In time,,,,,,,,,,
573530,404130,connect,ended,24.0,,,Late,,,,,,,,,,
573590,352799,mobile,ended,10.0,,,Late,,,,,,,,,,
573792,373511,mobile,ended,-118.0,574297.0,30.0,In time,574297.0,373511.0,mobile,ended,3.0,,,Late,-27.0,In time
573944,306539,mobile,ended,-620.0,,,In time,,,,,,,,,,
573986,365796,mobile,ended,-53.0,,,In time,,,,,,,,,,
574059,377509,mobile,canceled,,,,Unknown,,,,,,,,,,
574200,413020,mobile,ended,,,,Unknown,,,,,,,,,,
574276,314220,mobile,ended,43.0,,,Late,,,,,,,,,,
574374,263211,mobile,ended,187.0,,,Late,,,,,,,,,,
574484,364546,mobile,canceled,,,,Unknown,,,,,,,,,,
575416,407819,mobile,ended,-439.0,,,In time,,,,,,,,,,
556804,413326,mobile,ended,14.0,,,Late,,,,,,,,,,
556973,384396,connect,ended,225.0,553994.0,150.0,Late,553994.0,384396.0,connect,ended,120.0,,,Late,-30.0,In time
556989,369728,mobile,ended,-84.0,,,In time,,,,,,,,,,
557037,412426,mobile,ended,-1755.0,,,In time,,,,,,,,,,
557050,402654,mobile,ended,,,,Unknown,,,,,,,,,,
557095,378410,mobile,ended,137.0,,,Late,,,,,,,,,,
557138,405228,mobile,ended,,,,Unknown,,,,,,,,,,
557192,350502,connect,ended,56.0,,,Late,,,,,,,,,,
557262,401021,mobile,canceled,,,,Unknown,,,,,,,,,,
557332,328816,mobile,ended,-10.0,,,In time,,,,,,,,,,
557494,365926,connect,canceled,,544742.0,150.0,Unknown,544742.0,365926.0,connect,ended,-36.0,551678.0,570.0,In time,,
557645,340064,mobile,ended,-8.0,,,In time,,,,,,,,,,
557722,334506,mobile,ended,-22.0,,,In time,,,,,,,,,,
557767,319328,mobile,ended,-70.0,,,In time,,,,,,,,,,
557793,351515,mobile,canceled,,,,Unknown,,,,,,,,,,
557845,405433,mobile,ended,-11.0,557514.0,0.0,In time,557514.0,405433.0,mobile,ended,47.0,,,Late,47.0,Late
558003,385574,connect,ended,-103.0,,,In time,,,,,,,,,,
558015,268533,mobile,ended,107.0,,,Late,,,,,,,,,,
558065,401839,mobile,ended,78.0,,,Late,,,,,,,,,,
558199,300336,mobile,ended,257.0,,,Late,,,,,,,,,,
558210,328263,mobile,ended,13.0,,,Late,,,,,,,,,,
558271,349025,mobile,ended,12.0,,,Late,,,,,,,,,,
558452,401101,mobile,ended,-37.0,,,In time,,,,,,,,,,
558622,402947,mobile,ended,-37.0,,,In time,,,,,,,,,,
558740,337877,mobile,ended,165.0,,,Late,,,,,,,,,,
558817,351660,connect,ended,-72.0,,,In time,,,,,,,,,,
558826,391475,mobile,ended,-178.0,,,In time,,,,,,,,,,
558895,329060,mobile,ended,10.0,,,Late,,,,,,,,,,
559015,396960,mobile,ended,59.0,,,Late,,,,,,,,,,
559057,374098,mobile,canceled,,,,Unknown,,,,,,,,,,
559090,333303,mobile,ended,5.0,,,Late,,,,,,,,,,
559156,373484,mobile,canceled,,,,Unknown,,,,,,,,,,
559190,354908,mobile,ended,,,,Unknown,,,,,,,,,,
559196,229540,mobile,canceled,,,,Unknown,,,,,,,,,,
559300,366448,mobile,ended,,,,Unknown,,,,,,,,,,
559338,310383,mobile,ended,-159.0,,,In time,,,,,,,,,,
559353,405858,mobile,ended,11.0,,,Late,,,,,,,,,,
559467,290600,connect,ended,89.0,559379.0,630.0,Late,559379.0,290600.0,connect,ended,1.0,,,Late,-629.0,In time
559504,339149,connect,ended,10.0,,,Late,,,,,,,,,,
559509,410846,mobile,ended,-1535.0,,,In time,,,,,,,,,,
559510,384567,connect,ended,-35.0,,,In time,,,,,,,,,,
559642,338335,mobile,ended,184.0,,,Late,,,,,,,,,,
559655,205325,mobile,canceled,,,,Unknown,,,,,,,,,,
559761,226690,mobile,ended,,,,Unknown,,,,,,,,,,
559815,330701,mobile,ended,2.0,,,Late,,,,,,,,,,
559914,284054,mobile,ended,-187.0,554378.0,120.0,In time,554378.0,284054.0,mobile,ended,-315.0,,,In time,,
559982,313952,mobile,ended,173.0,,,Late,,,,,,,,,,
559992,411207,mobile,ended,75.0,,,Late,,,,,,,,,,
560038,407607,connect,canceled,,558491.0,690.0,Unknown,558491.0,407607.0,connect,ended,25.0,,,Late,-665.0,In time
560263,348485,connect,ended,13.0,,,Late,,,,,,,,,,
560380,414139,mobile,ended,10.0,,,Late,,,,,,,,,,
560407,401387,mobile,ended,43.0,574013.0,90.0,Late,574013.0,401387.0,mobile,ended,-514.0,,,In time,,
560439,316678,connect,ended,-8.0,521403.0,60.0,In time,521403.0,316678.0,connect,ended,-31.0,558030.0,60.0,In time,,
560451,313242,mobile,ended,192.0,,,Late,,,,,,,,,,
560524,307227,mobile,ended,7.0,,,Late,,,,,,,,,,
560704,378121,mobile,ended,-83.0,,,In time,,,,,,,,,,
560809,374646,mobile,ended,4.0,,,Late,,,,,,,,,,
569798,415653,mobile,ended,107.0,568296.0,360.0,Late,568296.0,415653.0,mobile,ended,,,,Unknown,,
569873,358772,connect,ended,98.0,,,Late,,,,,,,,,,
570170,414780,mobile,ended,-25.0,,,In time,,,,,,,,,,
570235,291856,connect,ended,-5.0,,,In time,,,,,,,,,,
570377,409238,mobile,ended,-659.0,,,In time,,,,,,,,,,
570543,416107,mobile,canceled,,,,Unknown,,,,,,,,,,
570560,297105,connect,ended,-93.0,,,In time,,,,,,,,,,
570731,337198,mobile,ended,71.0,,,Late,,,,,,,,,,
571000,415022,mobile,ended,,,,Unknown,,,,,,,,,,
571190,287544,mobile,ended,13.0,,,Late,,,,,,,,,,
571293,323035,mobile,ended,121.0,,,Late,,,,,,,,,,
571531,413080,mobile,ended,0.0,,,In time,,,,,,,,,,
571669,331551,mobile,ended,,,,Unknown,,,,,,,,,,
571671,359880,connect,ended,110.0,,,Late,,,,,,,,,,
572030,357530,connect,ended,8.0,,,Late,,,,,,,,,,
572113,409991,connect,ended,-98.0,,,In time,,,,,,,,,,
572273,362498,mobile,ended,66.0,,,Late,,,,,,,,,,
573036,385629,connect,ended,16.0,,,Late,,,,,,,,,,
573294,365926,connect,ended,9.0,,,Late,,,,,,,,,,
573423,358764,mobile,ended,52.0,569793.0,30.0,Late,569793.0,358764.0,mobile,ended,50.0,,,Late,20.0,Late
573429,380069,mobile,ended,,562010.0,30.0,Unknown,562010.0,380069.0,mobile,ended,-96.0,,,In time,,
573641,403265,connect,ended,7.0,,,Late,,,,,,,,,,
573755,335276,connect,ended,134.0,,,Late,,,,,,,,,,
574781,310576,connect,ended,-74.0,,,In time,,,,,,,,,,
574789,325328,connect,ended,40.0,562389.0,690.0,Late,562389.0,325328.0,connect,ended,16.0,561921.0,330.0,Late,-674.0,In time
574915,411092,mobile,ended,18.0,,,Late,,,,,,,,,,
574966,386259,connect,ended,223.0,,,Late,,,,,,,,,,
575860,323777,mobile,ended,-19.0,575053.0,30.0,In time,575053.0,323777.0,mobile,ended,22.0,,,Late,-8.0,In time
576132,305525,connect,ended,81.0,,,Late,,,,,,,,,,
565952,253912,mobile,ended,37.0,,,Late,,,,,,,,,,
565958,402779,connect,canceled,,,,Unknown,,,,,,,,,,
566001,310571,mobile,ended,22.0,562807.0,300.0,Late,562807.0,310571.0,mobile,ended,-14.0,,,In time,,
566026,162571,connect,ended,84.0,,,Late,,,,,,,,,,
566067,323762,mobile,ended,8.0,,,Late,,,,,,,,,,
566113,314220,mobile,ended,-119.0,,,In time,,,,,,,,,,
566156,376626,mobile,ended,34.0,,,Late,,,,,,,,,,
566348,411373,mobile,ended,13.0,,,Late,,,,,,,,,,
566403,325983,mobile,ended,,,,Unknown,,,,,,,,,,
566439,301411,mobile,ended,-11.0,,,In time,,,,,,,,,,
566461,337743,mobile,ended,64.0,,,Late,,,,,,,,,,
566688,376778,mobile,ended,17.0,,,Late,,,,,,,,,,
566761,221634,mobile,canceled,,,,Unknown,,,,,,,,,,
566775,399432,mobile,ended,79.0,,,Late,,,,,,,,,,
566806,405564,mobile,canceled,,,,Unknown,,,,,,,,,,
567253,342749,mobile,ended,40.0,,,Late,,,,,,,,,,
567264,410255,connect,ended,183.0,564975.0,0.0,Late,564975.0,410255.0,connect,ended,-19.0,,,In time,,
567310,279033,mobile,ended,-20.0,,,In time,,,,,,,,,,
567355,408952,mobile,ended,265.0,,,Late,,,,,,,,,,
567375,369219,mobile,canceled,,,,Unknown,,,,,,,,,,
567582,355179,mobile,ended,,,,Unknown,,,,,,,,,,
567660,362580,mobile,canceled,,,,Unknown,,,,,,,,,,
567731,413255,mobile,ended,25.0,,,Late,,,,,,,,,,
567802,398023,mobile,ended,-497.0,,,In time,,,,,,,,,,
567970,414377,mobile,ended,63.0,,,Late,,,,,,,,,,
568096,211446,mobile,ended,-64.0,,,In time,,,,,,,,,,
568223,415160,mobile,canceled,,,,Unknown,,,,,,,,,,
568244,373068,mobile,ended,-41.0,,,In time,,,,,,,,,,
568315,369679,mobile,canceled,,,,Unknown,,,,,,,,,,
568503,189248,connect,ended,51.0,,,Late,,,,,,,,,,
568578,416154,mobile,ended,50.0,,,Late,,,,,,,,,,
568678,390927,connect,canceled,,,,Unknown,,,,,,,,,,
568829,382906,mobile,ended,-13.0,,,In time,,,,,,,,,,
568951,402111,mobile,ended,-44.0,,,In time,,,,,,,,,,
568960,312351,connect,canceled,,,,Unknown,,,,,,,,,,
568966,373507,connect,canceled,,,,Unknown,,,,,,,,,,
569088,394869,mobile,ended,175.0,567711.0,360.0,Late,567711.0,394869.0,mobile,ended,148.0,,,Late,-212.0,In time
569229,374486,mobile,ended,46.0,569375.0,570.0,Late,569375.0,374486.0,mobile,ended,60.0,,,Late,-510.0,In time
569593,286429,mobile,ended,-32.0,,,In time,,,,,,,,,,
569692,319373,connect,canceled,,,,Unknown,,,,,,,,,,
569707,326698,mobile,canceled,,,,Unknown,,,,,,,,,,
569736,376491,connect,canceled,,571965.0,510.0,Unknown,571965.0,376491.0,connect,ended,17.0,,,Late,-493.0,In time
569769,256049,mobile,ended,108.0,,,Late,,,,,,,,,,
569867,415325,mobile,ended,,,,Unknown,,,,,,,,,,
569870,295783,connect,canceled,,,,Unknown,,,,,,,,,,
569953,373988,mobile,ended,-42.0,,,In time,,,,,,,,,,
570286,348999,connect,ended,28.0,,,Late,,,,,,,,,,
570422,398152,connect,ended,-16.0,,,In time,,,,,,,,,,
570762,296038,mobile,ended,,,,Unknown,,,,,,,,,,
570795,205021,mobile,ended,-10.0,,,In time,,,,,,,,,,
570876,376605,connect,ended,-2.0,,,In time,,,,,,,,,,
571784,384235,mobile,ended,-43.0,,,In time,,,,,,,,,,
571939,305155,connect,ended,-153.0,,,In time,,,,,,,,,,
571961,310661,mobile,ended,-13.0,,,In time,,,,,,,,,,
572667,379244,mobile,ended,54.0,,,Late,,,,,,,,,,
572901,194343,connect,ended,-347.0,,,In time,,,,,,,,,,
574044,348293,connect,canceled,,,,Unknown,,,,,,,,,,
574212,416526,mobile,ended,-45.0,,,In time,,,,,,,,,,
574286,367452,mobile,ended,2.0,,,Late,,,,,,,,,,
574460,365830,mobile,ended,-75.0,,,In time,,,,,,,,,,
574472,376791,connect,ended,,,,Unknown,,,,,,,,,,
574647,378510,mobile,ended,-93.0,,,In time,,,,,,,,,,
574661,300680,mobile,ended,2.0,,,Late,,,,,,,,,,
575207,222888,mobile,ended,,,,Unknown,,,,,,,,,,
575298,359045,connect,ended,132.0,,,Late,,,,,,,,,,
560878,296815,connect,canceled,,,,Unknown,,,,,,,,,,
560921,324076,mobile,ended,-99.0,,,In time,,,,,,,,,,
560988,382821,connect,ended,-53.0,,,In time,,,,,,,,,,
561041,372924,mobile,ended,34.0,,,Late,,,,,,,,,,
561070,390479,mobile,ended,136.0,,,Late,,,,,,,,,,
561277,406625,connect,ended,39.0,,,Late,,,,,,,,,,
561334,410939,connect,ended,-157.0,565171.0,0.0,In time,565171.0,410939.0,connect,ended,-15.0,567442.0,240.0,In time,,
561569,374809,connect,ended,-14.0,540924.0,120.0,In time,540924.0,374809.0,connect,ended,2.0,547311.0,240.0,Late,-118.0,In time
561573,381437,mobile,ended,,,,Unknown,,,,,,,,,,
561668,404352,mobile,ended,112.0,,,Late,,,,,,,,,,
561725,236059,mobile,ended,69.0,,,Late,,,,,,,,,,
561945,408237,mobile,ended,-36.0,,,In time,,,,,,,,,,
561984,295376,mobile,ended,-1282.0,,,In time,,,,,,,,,,
562033,272724,mobile,ended,-59.0,,,In time,,,,,,,,,,
562096,370437,mobile,ended,-602.0,,,In time,,,,,,,,,,
562172,412897,mobile,ended,27.0,,,Late,,,,,,,,,,
562310,405005,connect,ended,-29.0,555533.0,450.0,In time,555533.0,405005.0,connect,ended,-625.0,,,In time,,
562384,402500,mobile,ended,1.0,,,Late,,,,,,,,,,
562389,325328,connect,ended,16.0,561921.0,330.0,Late,561921.0,325328.0,connect,ended,-9.0,,,In time,,
562553,285957,mobile,canceled,,,,Unknown,,,,,,,,,,
562607,335756,mobile,ended,59.0,,,Late,,,,,,,,,,
562683,350149,mobile,ended,286.0,,,Late,,,,,,,,,,
562698,371162,connect,ended,-55.0,,,In time,,,,,,,,,,
562921,374110,mobile,ended,8.0,,,Late,,,,,,,,,,
562940,260842,mobile,ended,264.0,,,Late,,,,,,,,,,
562980,354138,mobile,ended,-120.0,,,In time,,,,,,,,,,
563076,399666,mobile,ended,-45.0,,,In time,,,,,,,,,,
563121,300102,mobile,ended,-37.0,,,In time,,,,,,,,,,
563140,392070,mobile,canceled,,,,Unknown,,,,,,,,,,
563158,411207,mobile,ended,-6.0,,,In time,,,,,,,,,,
563178,288136,mobile,canceled,,,,Unknown,,,,,,,,,,
563425,318867,mobile,canceled,,,,Unknown,,,,,,,,,,
563495,300102,mobile,canceled,,,,Unknown,,,,,,,,,,
563576,362604,connect,ended,31.0,,,Late,,,,,,,,,,
563635,216701,mobile,ended,68.0,,,Late,,,,,,,,,,
563680,310644,mobile,ended,217.0,,,Late,,,,,,,,,,
563724,389931,mobile,ended,-397.0,,,In time,,,,,,,,,,
563781,356106,connect,ended,90.0,,,Late,,,,,,,,,,
563877,403149,mobile,ended,79.0,,,Late,,,,,,,,,,
563905,245817,mobile,canceled,,,,Unknown,,,,,,,,,,
563929,400437,mobile,ended,-25.0,,,In time,,,,,,,,,,
563946,385628,connect,ended,-146.0,,,In time,,,,,,,,,,
564042,358915,mobile,ended,-193.0,,,In time,,,,,,,,,,
564216,381361,mobile,canceled,,,,Unknown,,,,,,,,,,
564238,376124,mobile,ended,,,,Unknown,,,,,,,,,,
564320,191239,mobile,ended,,,,Unknown,,,,,,,,,,
564352,376155,mobile,ended,27.0,,,Late,,,,,,,,,,
564499,320158,mobile,ended,24.0,,,Late,,,,,,,,,,
564593,406126,connect,canceled,,,,Unknown,,,,,,,,,,
564684,324821,connect,ended,-26.0,,,In time,,,,,,,,,,
564724,387544,mobile,canceled,,,,Unknown,,,,,,,,,,
564839,412750,mobile,ended,-11.0,,,In time,,,,,,,,,,
564990,308181,connect,ended,133.0,,,Late,,,,,,,,,,
565095,374298,connect,ended,9.0,,,Late,,,,,,,,,,
565126,415726,mobile,ended,4.0,,,Late,,,,,,,,,,
565130,411804,mobile,ended,-91.0,,,In time,,,,,,,,,,
565131,370907,mobile,ended,-40.0,,,In time,,,,,,,,,,
565727,328816,mobile,ended,-561.0,,,In time,,,,,,,,,,
565828,401349,mobile,ended,,,,Unknown,,,,,,,,,,
565896,354515,mobile,ended,-405.0,,,In time,,,,,,,,,,
565923,405440,mobile,canceled,,,,Unknown,,,,,,,,,,
566064,267977,mobile,ended,0.0,,,In time,,,,,,,,,,
566136,396409,mobile,ended,16.0,,,Late,,,,,,,,,,
566169,415766,mobile,ended,-65.0,,,In time,,,,,,,,,,
566230,339993,mobile,ended,-414.0,555368.0,720.0,In time,555368.0,339993.0,mobile,ended,138.0,,,Late,-582.0,In time
566327,300505,connect,ended,-32.0,,,In time,,,,,,,,,,
566386,370110,mobile,canceled,,,,Unknown,,,,,,,,,,
566479,412522,mobile,canceled,,,,Unknown,,,,,,,,,,
566486,401651,mobile,ended,14.0,,,Late,,,,,,,,,,
566523,348725,mobile,ended,26.0,,,Late,,,,,,,,,,
566560,407870,mobile,ended,,,,Unknown,,,,,,,,,,
566616,305525,connect,canceled,,,,Unknown,,,,,,,,,,
566751,346697,mobile,ended,-11.0,,,In time,,,,,,,,,,
566805,408772,mobile,ended,157.0,,,Late,,,,,,,,,,
566815,392214,mobile,ended,84.0,,,Late,,,,,,,,,,
567180,367926,connect,canceled,,,,Unknown,,,,,,,,,,
567187,409364,mobile,ended,,,,Unknown,,,,,,,,,,
567356,399653,mobile,canceled,,,,Unknown,,,,,,,,,,
567469,415329,mobile,ended,-78.0,,,In time,,,,,,,,,,
567617,274140,mobile,ended,-93.0,,,In time,,,,,,,,,,
567637,338584,connect,ended,-166.0,,,In time,,,,,,,,,,
567682,374360,connect,ended,172.0,,,Late,,,,,,,,,,
567686,212751,mobile,ended,11.0,,,Late,,,,,,,,,,
567696,392656,mobile,ended,,,,Unknown,,,,,,,,,,
567711,394869,mobile,ended,148.0,,,Late,,,,,,,,,,
567770,341431,mobile,ended,30.0,,,Late,,,,,,,,,,
568003,412464,mobile,ended,21.0,,,Late,,,,,,,,,,
568039,384708,mobile,canceled,,,,Unknown,,,,,,,,,,
568041,363918,mobile,ended,110.0,,,Late,,,,,,,,,,
568120,410535,mobile,ended,-129.0,,,In time,,,,,,,,,,
568121,222928,connect,ended,16.0,,,Late,,,,,,,,,,
568159,273720,mobile,ended,-47.0,,,In time,,,,,,,,,,
568164,374298,connect,ended,-43.0,565095.0,60.0,In time,565095.0,374298.0,connect,ended,9.0,,,Late,-51.0,In time
568212,380833,mobile,ended,15.0,,,Late,,,,,,,,,,
568242,294149,mobile,ended,73.0,,,Late,,,,,,,,,,
568482,386211,mobile,ended,43.0,561829.0,630.0,Late,561829.0,386211.0,mobile,ended,-16.0,,,In time,,
568707,311834,connect,ended,-45.0,,,In time,,,,,,,,,,
568975,315136,connect,ended,58.0,566481.0,150.0,Late,566481.0,315136.0,connect,ended,-9.0,,,In time,,
568983,312536,mobile,ended,81.0,,,Late,,,,,,,,,,
569039,181625,connect,ended,1.0,,,Late,,,,,,,,,,
569097,390002,mobile,ended,8.0,,,Late,,,,,,,,,,
569419,358054,mobile,ended,-164.0,,,In time,,,,,,,,,,
569536,384479,mobile,ended,128.0,,,Late,,,,,,,,,,
570014,248159,mobile,canceled,,,,Unknown,,,,,,,,,,
570293,376381,mobile,ended,-79.0,,,In time,,,,,,,,,,
570890,229646,mobile,canceled,,,,Unknown,,,,,,,,,,
571180,391618,connect,ended,-43.0,,,In time,,,,,,,,,,
571332,397698,connect,canceled,,,,Unknown,,,,,,,,,,
571403,321385,mobile,ended,31.0,,,Late,,,,,,,,,,
571431,409731,mobile,ended,102.0,,,Late,,,,,,,,,,
571540,334118,mobile,ended,-13.0,,,In time,,,,,,,,,,
571866,382821,connect,ended,62.0,,,Late,,,,,,,,,,
572023,411239,mobile,ended,,,,Unknown,,,,,,,,,,
572065,354015,mobile,ended,147.0,,,Late,,,,,,,,,,
573086,385303,connect,ended,125.0,572075.0,660.0,Late,572075.0,385303.0,connect,ended,27.0,,,Late,-633.0,In time
573411,325213,mobile,ended,-33.0,,,In time,,,,,,,,,,
573452,354138,mobile,ended,124.0,,,Late,,,,,,,,,,
573478,281068,mobile,ended,-2.0,,,In time,,,,,,,,,,
573601,411476,mobile,ended,91.0,,,Late,,,,,,,,,,
573972,390590,connect,ended,-144.0,,,In time,,,,,,,,,,
575931,352528,connect,canceled,,,,Unknown,,,,,,,,,,
539846,348441,mobile,canceled,,,,Unknown,,,,,,,,,,
539899,356481,mobile,canceled,,,,Unknown,,,,,,,,,,
539934,372115,mobile,ended,-50.0,536095.0,720.0,In time,536095.0,372115.0,mobile,ended,-161.0,,,In time,,
539959,276276,mobile,canceled,,,,Unknown,,,,,,,,,,
540067,408444,mobile,ended,5.0,,,Late,,,,,,,,,,
540114,389053,mobile,ended,-4.0,,,In time,,,,,,,,,,
540365,356481,mobile,canceled,,,,Unknown,,,,,,,,,,
540432,405281,mobile,ended,-47.0,,,In time,,,,,,,,,,
540517,403819,mobile,ended,62.0,,,Late,,,,,,,,,,
540548,300511,mobile,ended,84.0,,,Late,,,,,,,,,,
540597,182933,mobile,ended,-17.0,,,In time,,,,,,,,,,
540598,356321,mobile,ended,,,,Unknown,,,,,,,,,,
540694,227286,mobile,ended,-11.0,,,In time,,,,,,,,,,
540810,194356,mobile,ended,46.0,,,Late,,,,,,,,,,
540899,402989,connect,ended,57.0,,,Late,,,,,,,,,,
540901,407055,connect,ended,-153.0,,,In time,,,,,,,,,,
540911,364160,connect,ended,-42.0,,,In time,,,,,,,,,,
540959,394555,connect,canceled,,,,Unknown,,,,,,,,,,
540968,329307,mobile,ended,,,,Unknown,,,,,,,,,,
540973,288973,mobile,ended,17.0,537775.0,570.0,Late,537775.0,288973.0,mobile,ended,,,,Unknown,,
541034,365185,mobile,ended,121.0,,,Late,,,,,,,,,,
541107,356750,mobile,ended,,,,Unknown,,,,,,,,,,
541331,343422,mobile,canceled,,,,Unknown,,,,,,,,,,
541370,248272,mobile,canceled,,,,Unknown,,,,,,,,,,
541424,229279,mobile,ended,-120.0,,,In time,,,,,,,,,,
541426,393185,mobile,ended,97.0,538564.0,150.0,Late,538564.0,393185.0,mobile,ended,-36.0,531229.0,0.0,In time,,
541589,409569,mobile,ended,,,,Unknown,,,,,,,,,,
541627,185654,mobile,ended,83.0,,,Late,,,,,,,,,,
541781,270121,mobile,ended,1.0,,,Late,,,,,,,,,,
541824,216582,mobile,ended,76.0,,,Late,,,,,,,,,,
541853,240566,mobile,ended,-183.0,,,In time,,,,,,,,,,
541909,401870,connect,ended,169.0,,,Late,,,,,,,,,,
541976,369928,mobile,ended,100.0,,,Late,,,,,,,,,,
541981,397838,mobile,ended,-7.0,,,In time,,,,,,,,,,
542104,391295,mobile,ended,191.0,,,Late,,,,,,,,,,
542105,397188,mobile,ended,-66.0,541742.0,720.0,In time,541742.0,397188.0,mobile,ended,134.0,,,Late,-586.0,In time
542126,406161,mobile,ended,-46.0,,,In time,,,,,,,,,,
542130,364325,mobile,ended,-1.0,,,In time,,,,,,,,,,
542160,305525,connect,canceled,,,,Unknown,,,,,,,,,,
542161,356673,mobile,ended,61.0,,,Late,,,,,,,,,,
542185,280506,mobile,ended,14.0,,,Late,,,,,,,,,,
542237,406068,mobile,ended,10.0,,,Late,,,,,,,,,,
542314,388111,mobile,ended,38.0,509727.0,30.0,Late,509727.0,388111.0,mobile,ended,25.0,,,Late,-5.0,In time
542435,358480,mobile,ended,25.0,,,Late,,,,,,,,,,
542438,408051,mobile,ended,-24.0,,,In time,,,,,,,,,,
542480,280328,mobile,ended,43.0,,,Late,,,,,,,,,,
542527,392674,mobile,ended,-287.0,,,In time,,,,,,,,,,
542725,390509,connect,ended,-52.0,,,In time,,,,,,,,,,
542836,379244,mobile,ended,-80.0,,,In time,,,,,,,,,,
543123,407681,mobile,ended,-146.0,,,In time,,,,,,,,,,
543348,215203,mobile,ended,116.0,,,Late,,,,,,,,,,
543413,314220,mobile,ended,-29.0,,,In time,,,,,,,,,,
543612,270091,mobile,ended,39.0,,,Late,,,,,,,,,,
543668,405583,mobile,ended,10.0,,,Late,,,,,,,,,,
543687,310258,mobile,ended,50.0,,,Late,,,,,,,,,,
543772,389348,mobile,ended,-113.0,,,In time,,,,,,,,,,
543894,383443,connect,ended,-73.0,539684.0,0.0,In time,539684.0,383443.0,connect,ended,-166.0,,,In time,,
544157,334901,mobile,ended,-96.0,,,In time,,,,,,,,,,
544236,339442,mobile,ended,11.0,,,Late,,,,,,,,,,
544248,246515,mobile,ended,105.0,,,Late,,,,,,,,,,
544313,406310,mobile,ended,11.0,,,Late,,,,,,,,,,
544536,405597,mobile,ended,,,,Unknown,,,,,,,,,,
543660,394038,mobile,ended,-2140.0,,,In time,,,,,,,,,,
543670,400899,mobile,ended,-26.0,,,In time,,,,,,,,,,
543971,392214,mobile,ended,-37.0,,,In time,,,,,,,,,,
544188,410643,mobile,ended,14.0,,,Late,,,,,,,,,,
544305,374809,connect,ended,-32.0,,,In time,,,,,,,,,,
544407,371980,mobile,ended,6.0,,,Late,,,,,,,,,,
544459,272475,mobile,ended,-50.0,,,In time,,,,,,,,,,
544510,397670,mobile,ended,,,,Unknown,,,,,,,,,,
544570,320977,mobile,ended,-3.0,,,In time,,,,,,,,,,
544744,291581,mobile,ended,114.0,,,Late,,,,,,,,,,
544757,359058,mobile,ended,251.0,,,Late,,,,,,,,,,
544833,195986,mobile,ended,-49.0,,,In time,,,,,,,,,,
544935,358978,connect,ended,-130.0,,,In time,,,,,,,,,,
544974,284250,mobile,ended,1.0,,,Late,,,,,,,,,,
545009,317303,mobile,ended,-3.0,541002.0,120.0,In time,541002.0,317303.0,mobile,ended,19.0,,,Late,-101.0,In time
545089,216148,connect,ended,-55.0,,,In time,,,,,,,,,,
545100,379316,mobile,canceled,,,,Unknown,,,,,,,,,,
545126,406551,connect,ended,-46.0,,,In time,,,,,,,,,,
545183,402936,mobile,ended,72.0,,,Late,,,,,,,,,,
545257,404381,mobile,canceled,,,,Unknown,,,,,,,,,,
545339,294822,mobile,ended,,,,Unknown,,,,,,,,,,
545349,385303,connect,canceled,,,,Unknown,,,,,,,,,,
545370,391485,mobile,ended,-20.0,,,In time,,,,,,,,,,
545439,288973,mobile,canceled,,,,Unknown,,,,,,,,,,
